elec_date,county_name,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,6,MARTIN J. O'MALLEY,DEM,8,1,133,142
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,7,STAR LOCKE,DEM,2,0,69,71
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,1,DONALD J. TRUMP,REP,51,110,2150,2311
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,2,RAND PAUL,REP,3,0,25,28
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,3,CARLY FIORINA,REP,2,0,4,6
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,4,MARCO RUBIO,REP,22,70,1714,1806
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,5,RICK SANTORUM,REP,0,1,6,7
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,6,TED CRUZ,REP,41,95,2782,2918
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,7,JEB BUSH,REP,0,0,16,16
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,8,CHRIS CHRISTIE,REP,1,0,8,9
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,9,MIKE HUCKABEE,REP,2,0,21,23
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,10,BEN CARSON,REP,5,20,509,534
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,11,LINDSEY GRAHAM,REP,1,1,5,7
03/01/2016,POTTAWATOMIE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,12,JOHN R. KASICH,REP,2,10,212,224
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,16,16,1,MICHAEL A. STEINBERG,DEM,2,1,30,33
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,16,16,2,BERNIE SANDERS,DEM,4,23,640,667
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,16,16,3,KEITH JUDD,DEM,0,0,38,38
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,16,16,4,HILLARY CLINTON,DEM,6,15,296,317
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,16,16,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,22,22
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,16,16,6,MARTIN J. O'MALLEY,DEM,1,1,69,71
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,16,16,7,STAR LOCKE,DEM,0,2,39,41
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,16,16,1,DONALD J. TRUMP,REP,3,7,209,219
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,16,16,2,RAND PAUL,REP,0,0,0,0
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,16,16,3,CARLY FIORINA,REP,0,0,0,0
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,16,16,4,MARCO RUBIO,REP,1,3,64,68
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,16,16,5,RICK SANTORUM,REP,0,0,0,0
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,16,16,6,TED CRUZ,REP,3,11,173,187
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,16,16,7,JEB BUSH,REP,0,0,2,2
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,16,16,8,CHRIS CHRISTIE,REP,0,0,0,0
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,16,16,9,MIKE HUCKABEE,REP,1,0,2,3
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,16,16,10,BEN CARSON,REP,0,1,56,57
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,16,16,11,LINDSEY GRAHAM,REP,0,0,0,0
03/01/2016,PUSHMATAHA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,16,16,12,JOHN R. KASICH,REP,0,1,16,17
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,1,MICHAEL A. STEINBERG,DEM,0,1,20,21
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,2,BERNIE SANDERS,DEM,5,11,252,268
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,3,KEITH JUDD,DEM,0,1,12,13
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,4,HILLARY CLINTON,DEM,3,7,90,100
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,9,9
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,6,MARTIN J. O'MALLEY,DEM,0,2,27,29
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,7,STAR LOCKE,DEM,1,0,21,22
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,1,DONALD J. TRUMP,REP,5,12,111,128
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,2,RAND PAUL,REP,0,0,3,3
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,3,CARLY FIORINA,REP,0,0,0,0
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,4,MARCO RUBIO,REP,5,13,56,74
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,5,RICK SANTORUM,REP,0,0,0,0
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,6,TED CRUZ,REP,1,13,203,217
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,7,JEB BUSH,REP,0,0,2,2
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,8,CHRIS CHRISTIE,REP,0,0,1,1
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,9,MIKE HUCKABEE,REP,0,0,3,3
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,10,BEN CARSON,REP,0,2,34,36
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,11,LINDSEY GRAHAM,REP,0,0,0,0
03/01/2016,ROGER MILLS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,12,JOHN R. KASICH,REP,0,3,12,15
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,36,36,1,MICHAEL A. STEINBERG,DEM,1,6,101,108
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,36,36,2,BERNIE SANDERS,DEM,55,191,3514,3760
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,36,36,3,KEITH JUDD,DEM,0,4,102,106
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,36,36,4,HILLARY CLINTON,DEM,73,147,2592,2812
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,36,36,5,ROQUE ROCKY DE LA FUENTE,DEM,2,1,54,57
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,36,36,6,MARTIN J. O'MALLEY,DEM,5,11,162,178
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,36,36,7,STAR LOCKE,DEM,4,11,69,84
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,36,36,1,DONALD J. TRUMP,REP,112,353,4346,4811
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,36,36,2,RAND PAUL,REP,1,2,45,48
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,36,36,3,CARLY FIORINA,REP,3,1,14,18
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,36,36,4,MARCO RUBIO,REP,54,231,3261,3546
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,36,36,5,RICK SANTORUM,REP,0,0,11,11
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,36,36,6,TED CRUZ,REP,94,278,5483,5855
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,36,36,7,JEB BUSH,REP,9,1,40,50
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,36,36,8,CHRIS CHRISTIE,REP,1,0,14,15
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,36,36,9,MIKE HUCKABEE,REP,5,4,29,38
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,36,36,10,BEN CARSON,REP,21,46,890,957
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,36,36,11,LINDSEY GRAHAM,REP,1,0,7,8
03/01/2016,ROGERS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,36,36,12,JOHN R. KASICH,REP,5,30,340,375
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,1,MICHAEL A. STEINBERG,DEM,5,0,42,47
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,2,BERNIE SANDERS,DEM,16,28,1150,1194
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,3,KEITH JUDD,DEM,0,2,55,57
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,4,HILLARY CLINTON,DEM,13,34,885,932
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,5,ROQUE ROCKY DE LA FUENTE,DEM,0,2,23,25
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,6,MARTIN J. O'MALLEY,DEM,3,5,80,88
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,7,STAR LOCKE,DEM,0,0,40,40
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,1,DONALD J. TRUMP,REP,17,20,523,560
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,2,RAND PAUL,REP,1,0,6,7
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,3,CARLY FIORINA,REP,0,0,0,0
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,4,MARCO RUBIO,REP,2,18,342,362
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,5,RICK SANTORUM,REP,0,0,1,1
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,6,TED CRUZ,REP,12,18,643,673
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,7,JEB BUSH,REP,0,0,5,5
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,8,CHRIS CHRISTIE,REP,0,1,0,1
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,9,MIKE HUCKABEE,REP,1,0,8,9
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,10,BEN CARSON,REP,1,2,116,119
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,11,LINDSEY GRAHAM,REP,0,0,1,1
03/01/2016,SEMINOLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,12,JOHN R. KASICH,REP,1,1,36,38
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,1,MICHAEL A. STEINBERG,DEM,1,5,82,88
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,2,BERNIE SANDERS,DEM,12,80,1780,1872
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,3,KEITH JUDD,DEM,2,0,96,98
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,4,HILLARY CLINTON,DEM,19,63,1277,1359
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,5,ROQUE ROCKY DE LA FUENTE,DEM,1,4,61,66
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,6,MARTIN J. O'MALLEY,DEM,7,11,171,189
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,7,STAR LOCKE,DEM,1,7,96,104
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,1,DONALD J. TRUMP,REP,17,76,855,948
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,2,RAND PAUL,REP,0,0,5,5
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,3,CARLY FIORINA,REP,0,0,3,3
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,4,MARCO RUBIO,REP,5,43,452,500
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,5,RICK SANTORUM,REP,0,0,3,3
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,6,TED CRUZ,REP,8,50,966,1024
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,7,JEB BUSH,REP,0,0,3,3
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,8,CHRIS CHRISTIE,REP,0,0,3,3
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,9,MIKE HUCKABEE,REP,2,0,9,11
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,10,BEN CARSON,REP,0,7,167,174
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,11,LINDSEY GRAHAM,REP,0,0,2,2
03/01/2016,SEQUOYAH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,12,JOHN R. KASICH,REP,1,5,59,65
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,1,MICHAEL A. STEINBERG,DEM,0,8,82,90
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,2,BERNIE SANDERS,DEM,32,101,1975,2108
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,3,KEITH JUDD,DEM,0,5,100,105
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,4,HILLARY CLINTON,DEM,30,60,1084,1174
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,5,ROQUE ROCKY DE LA FUENTE,DEM,0,2,36,38
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,6,MARTIN J. O'MALLEY,DEM,1,6,146,153
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,28,28,7,STAR LOCKE,DEM,0,5,86,91
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,1,DONALD J. TRUMP,REP,23,100,1485,1608
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,2,RAND PAUL,REP,0,3,17,20
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,3,CARLY FIORINA,REP,1,0,11,12
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,4,MARCO RUBIO,REP,16,58,729,803
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,5,RICK SANTORUM,REP,0,0,2,2
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,6,TED CRUZ,REP,21,102,2309,2432
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,7,JEB BUSH,REP,3,0,23,26
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,8,CHRIS CHRISTIE,REP,0,0,3,3
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,9,MIKE HUCKABEE,REP,0,2,14,16
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,10,BEN CARSON,REP,3,20,339,362
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,11,LINDSEY GRAHAM,REP,0,0,0,0
03/01/2016,STEPHENS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,28,28,12,JOHN R. KASICH,REP,1,8,153,162
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,1,MICHAEL A. STEINBERG,DEM,1,1,24,26
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,2,BERNIE SANDERS,DEM,1,31,361,393
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,3,KEITH JUDD,DEM,0,2,25,27
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,4,HILLARY CLINTON,DEM,3,20,244,267
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,22,22
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,6,MARTIN J. O'MALLEY,DEM,2,2,69,73
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,7,STAR LOCKE,DEM,0,0,34,34
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,1,DONALD J. TRUMP,REP,20,46,718,784
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,2,RAND PAUL,REP,0,0,11,11
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,3,CARLY FIORINA,REP,0,0,0,0
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,4,MARCO RUBIO,REP,15,38,349,402
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,5,RICK SANTORUM,REP,0,0,2,2
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,6,TED CRUZ,REP,21,54,965,1040
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,7,JEB BUSH,REP,2,1,24,27
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,8,CHRIS CHRISTIE,REP,0,0,4,4
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,9,MIKE HUCKABEE,REP,1,2,11,14
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,10,BEN CARSON,REP,8,19,274,301
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,11,LINDSEY GRAHAM,REP,0,0,2,2
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,12,JOHN R. KASICH,REP,5,4,48,57
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",30007,COUNTY QUESTION NO. 1,,11,11,1,FOR THE PROPOSITION - YES,,57,181,2383,2621
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",30007,COUNTY QUESTION NO. 1,,11,11,2,AGAINST THE PROPOSITION - NO,,22,46,933,1001
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",30010,COUNTY QUESTION NO. 2,,11,11,1,FOR THE PROPOSITION - YES,,42,109,1494,1645
03/01/2016,TEXAS,"FEDERAL, STATE AND COUNTY",30010,COUNTY QUESTION NO. 2,,11,11,2,AGAINST THE PROPOSITION - NO,,39,120,1846,2005
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,1,MICHAEL A. STEINBERG,DEM,0,1,13,14
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,2,BERNIE SANDERS,DEM,3,23,320,346
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,3,KEITH JUDD,DEM,1,0,10,11
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,4,HILLARY CLINTON,DEM,8,16,190,214
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,9,9
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,6,MARTIN J. O'MALLEY,DEM,2,3,31,36
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,9,9,7,STAR LOCKE,DEM,0,2,12,14
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,1,DONALD J. TRUMP,REP,2,16,175,193
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,2,RAND PAUL,REP,1,0,1,2
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,3,CARLY FIORINA,REP,0,0,0,0
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,4,MARCO RUBIO,REP,3,19,108,130
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,5,RICK SANTORUM,REP,0,0,0,0
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,6,TED CRUZ,REP,0,12,268,280
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,7,JEB BUSH,REP,0,1,3,4
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,8,CHRIS CHRISTIE,REP,0,0,0,0
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,9,MIKE HUCKABEE,REP,0,0,3,3
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,10,BEN CARSON,REP,0,4,42,46
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,11,LINDSEY GRAHAM,REP,0,0,0,0
03/01/2016,TILLMAN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,9,9,12,JOHN R. KASICH,REP,1,3,16,20
03/01/2016,TULSA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,262,262,1,MICHAEL A. STEINBERG,DEM,10,7,248,265
03/01/2016,TULSA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,262,262,2,BERNIE SANDERS,DEM,406,1288,24880,26574
03/01/2016,TULSA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,262,262,3,KEITH JUDD,DEM,10,3,257,270
